001	2018-04-01	ДА
001	2018-04-01	ДА	ЛФ Курляндская группа войск
001	2018-04-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
035	2018-04-01	ДА	2 БФ	86 гв. ттп
035	2018-04-01	ДА	2 БФ	895 сап
035	2018-04-01	ДА	2 БФ	615 минп
035	2018-04-01	ДА	2 БФ	1716 зенап
035	2018-04-01	ДА	2 БФ	66 гв. тсабр
035	2018-04-01	ДА	2 БФ	72 гв. омб ОСНАЗ
035	2018-04-01	ДА	2 БФ	13 шисбр
035	2018-04-01	ДА	2 БФ	4 мпмбр
035	2018-04-01	ДА	2 БФ	42 мпмб
035	2018-04-01	ДА	2 БФ	48 мпмб
035	2018-04-01	ДА	2 БФ	89 мпмб
035	2018-04-01	ДА	2 БФ	122 мпмб
035	2018-04-01	ДА	2 БФ	40 ооб
036	2018-04-01	ДА	1 БФ
036	2018-04-01	ДА	1 БФ	3 ударная армия
036	2018-04-01	ДА	1 БФ	3 ударная армия	12 гв. ск
036	2018-04-01	ДА	1 БФ	3 ударная армия	23 гв.
036	2018-04-01	ДА	1 БФ	3 ударная армия	52 гв.
036	2018-04-01	ДА	1 БФ	3 ударная армия	7 ск 
036	2018-04-01	ДА	1 БФ	3 ударная армия	146 сд
036	2018-04-01	ДА	1 БФ	3 ударная армия	265 сд
036	2018-04-01	ДА	1 БФ	3 ударная армия	364 сд
036	2018-04-01	ДА	1 БФ	3 ударная армия	79 ск 
036	2018-04-01	ДА	1 БФ	3 ударная армия	150 сд
036	2018-04-01	ДА	1 БФ	3 ударная армия	171 сд
036	2018-04-01	ДА	1 БФ	3 ударная армия	207 сд
036	2018-04-01	ДА	1 БФ	3 ударная армия	136 пабр
036	2018-04-01	ДА	1 БФ	3 ударная армия	163 гв. иптап
036	2018-04-01	ДА	1 БФ	3 ударная армия	1622 зенап
036	2018-04-01	ДА	1 БФ	3 ударная армия	1203 сап
036	2018-04-01	ДА	1 БФ	3 ударная армия	1728 сап
036	2018-04-01	ДА	1 БФ	3 ударная армия	1729 сап
036	2018-04-01	ДА	1 БФ	3 ударная армия	25 исбр
036	2018-04-01	ДА	1 БФ	3 ударная армия	13 мпмб
037	2018-04-01	ДА	1 БФ	5 ударная армия
037	2018-04-01	ДА	1 БФ	5 ударная армия	26 гв. ск
037	2018-04-01	ДА	1 БФ	5 ударная армия	89 гв.
037	2018-04-01	ДА	1 БФ	5 ударная армия	94 гв.
037	2018-04-01	ДА	1 БФ	5 ударная армия	9 ск 
037	2018-04-01	ДА	1 БФ	5 ударная армия	230 сд
037	2018-04-01	ДА	1 БФ	5 ударная армия	248 сд
037	2018-04-01	ДА	1 БФ	5 ударная армия	301 сд
037	2018-04-01	ДА	1 БФ	5 ударная армия	32 ск 
037	2018-04-01	ДА	1 БФ	5 ударная армия	60 гв.
037	2018-04-01	ДА	1 БФ	5 ударная армия	416 сд
037	2018-04-01	ДА	1 БФ	5 ударная армия	14 адп 
037	2018-04-01	ДА	1 БФ	5 ударная армия	169 лабр
037	2018-04-01	ДА	1 БФ	5 ударная армия	122 габр БМ
037	2018-04-01	ДА	1 БФ	5 ударная армия	21 тминбр
037	2018-04-01	ДА	1 БФ	5 ударная армия	44 гв. пабр
037	2018-04-01	ДА	1 БФ	5 ударная армия	6 адп
037	2018-04-01	ДА	1 БФ	5 ударная армия	32 оадн ОМ
037	2018-04-01	ДА	1 БФ	5 ударная армия	4 гв.
037	2018-04-01	ДА	1 БФ	5 ударная армия	41 иптабр
037	2018-04-01	ДА	1 БФ	5 ударная армия	489 минп
037	2018-04-01	ДА	1 БФ	5 ударная армия	92 гв. мп
037	2018-04-01	ДА	1 БФ	5 ударная армия	94 гв. мп
037	2018-04-01	ДА	1 БФ	5 ударная армия	302 гв. зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	303 гв. зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	304 гв. зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	306 гв. зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	13 зенад 
037	2018-04-01	ДА	1 БФ	5 ударная армия	1065 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	1173 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	1175 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	1218 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	74 зенад 
037	2018-04-01	ДА	1 БФ	5 ударная армия	445 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	457 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	498 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	499 зенап
037	2018-04-01	ДА	1 БФ	5 ударная армия	220 тбр
037	2018-04-01	ДА	1 БФ	5 ударная армия	92 инж. тп
037	2018-04-01	ДА	1 БФ	5 ударная армия	274 омб ОСНАЗ
037	2018-04-01	ДА	1 БФ	5 ударная армия	61 исбр
037	2018-04-01	ДА	1 БФ	5 ударная армия	8 ооб
038	2018-04-01	ДА	1 БФ	8 гвардейская армия
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	4 гв. ск
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	35 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	47 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	57 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	28 гв. ск 
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	39 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	79 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	88 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	29 гв. ск 
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	27 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	74 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	82 гв. сд
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	29 адп 
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	182 лабр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	184 габр БМ
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	4 кабр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	5 адп 
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	100 габр БМ
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	40 гв. кап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1091 пап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	38 иптабр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	141 минп
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	311 гв. мп
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	297 гв. зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	307 гв. зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	308 гв. зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	309 гв. зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	19 зенад 
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1332 зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1338 зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1344 зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1350 зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	878 зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	11 тк 
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	20 тбр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	36 тбр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	65 тбр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	50 гв. ттп
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1461 сап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1493 сап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	243 минп
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1388 зенап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	259 отп
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	394 гв.
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1061 сап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1087 сап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	1200 сап
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	64 исбр
038	2018-04-01	ДА	1 БФ	8 гвардейская армия	19 ооб
039	2018-04-01	ДА	1 БФ	33 армия
039	2018-04-01	ДА	1 БФ	33 армия	16 ск
039	2018-04-01	ДА	1 БФ	33 армия	323 сд
039	2018-04-01	ДА	1 БФ	33 армия	339 сд
039	2018-04-01	ДА	1 БФ	33 армия	383 сд
039	2018-04-01	ДА	1 БФ	33 армия	38 ск 
039	2018-04-01	ДА	1 БФ	33 армия	64 сд
039	2018-04-01	ДА	1 БФ	33 армия	89 сд
039	2018-04-01	ДА	1 БФ	33 армия	95 сд
039	2018-04-01	ДА	1 БФ	33 армия	62 ск 
039	2018-04-01	ДА	1 БФ	33 армия	49 сд
039	2018-04-01	ДА	1 БФ	33 армия	222 сд
039	2018-04-01	ДА	1 БФ	33 армия	362 сд
039	2018-04-01	ДА	1 БФ	33 армия	119 УР
039	2018-04-01	ДА	1 БФ	33 армия	22 адп 
039	2018-04-01	ДА	1 БФ	33 армия	13 лабр
039	2018-04-01	ДА	1 БФ	33 армия	63 габр
039	2018-04-01	ДА	1 БФ	33 армия	32 минбр
039	2018-04-01	ДА	1 БФ	33 армия	142 пабр
039	2018-04-01	ДА	1 БФ	33 армия	33 иптабр
039	2018-04-01	ДА	1 БФ	33 армия	35 гв. минбр
039	2018-04-01	ДА	1 БФ	33 армия	50 гв. мп
039	2018-04-01	ДА	1 БФ	33 армия	56 гв. мп
039	2018-04-01	ДА	1 БФ	33 армия	1979 зенап
039	2018-04-01	ДА	1 БФ	33 армия	1983 зенап
039	2018-04-01	ДА	1 БФ	33 армия	1987 зенап
039	2018-04-01	ДА	1 БФ	33 армия	1991 зенап
039	2018-04-01	ДА	1 БФ	33 армия	1266 зенап
039	2018-04-01	ДА	1 БФ	33 армия	65 отп
039	2018-04-01	ДА	1 БФ	33 армия	257 отп
039	2018-04-01	ДА	1 БФ	33 армия	361 гв. тсап
039	2018-04-01	ДА	1 БФ	33 армия	34 исбр
039	2018-04-01	ДА	1 БФ	33 армия	61 мпмб
039	2018-04-01	ДА	1 БФ	33 армия	10 ооб
040	2018-04-01	ДА	1 БФ	47 армия
040	2018-04-01	ДА	1 БФ	47 армия	77 ск
040	2018-04-01	ДА	1 БФ	47 армия	185 сд
040	2018-04-01	ДА	1 БФ	47 армия	260 сд
040	2018-04-01	ДА	1 БФ	47 армия	328 сд
040	2018-04-01	ДА	1 БФ	47 армия	125 ск 
040	2018-04-01	ДА	1 БФ	47 армия	60 сд
040	2018-04-01	ДА	1 БФ	47 армия	76 сд
040	2018-04-01	ДА	1 БФ	47 армия	175 сд
040	2018-04-01	ДА	1 БФ	47 армия	129 ск 
040	2018-04-01	ДА	1 БФ	47 армия	82 сд
040	2018-04-01	ДА	1 БФ	47 армия	132 сд
040	2018-04-01	ДА	1 БФ	47 армия	143 сд
040	2018-04-01	ДА	1 БФ	47 армия	5 адп 
040	2018-04-01	ДА	1 БФ	47 армия	23 гв. лабр
040	2018-04-01	ДА	1 БФ	47 армия	9 габр
040	2018-04-01	ДА	1 БФ	47 армия	1 минбр
040	2018-04-01	ДА	1 БФ	47 армия	20 иптабр
040	2018-04-01	ДА	1 БФ	47 армия	460 минп
040	2018-04-01	ДА	1 БФ	47 армия	1488 зенап
040	2018-04-01	ДА	1 БФ	47 армия	70 гв. ттп
040	2018-04-01	ДА	1 БФ	47 армия	1204 сап
040	2018-04-01	ДА	1 БФ	47 армия	1416 сап
040	2018-04-01	ДА	1 БФ	47 армия	1825 сап
040	2018-04-01	ДА	1 БФ	47 армия	1892 сап
040	2018-04-01	ДА	1 БФ	47 армия	18 исбр
040	2018-04-01	ДА	1 БФ	47 армия	20 ооб
041	2018-04-01	ДА	1 БФ	61 армия
041	2018-04-01	ДА	1 БФ	61 армия	9 гв. ск
041	2018-04-01	ДА	1 БФ	61 армия	12 гв.
041	2018-04-01	ДА	1 БФ	61 армия	75 гв.
041	2018-04-01	ДА	1 БФ	61 армия	80 ск 
041	2018-04-01	ДА	1 БФ	61 армия	212 сд
041	2018-04-01	ДА	1 БФ	61 армия	234 сд
041	2018-04-01	ДА	1 БФ	61 армия	356 сд
041	2018-04-01	ДА	1 БФ	61 армия	89 ск 
041	2018-04-01	ДА	1 БФ	61 армия	23 сд
041	2018-04-01	ДА	1 БФ	61 армия	311 сд
041	2018-04-01	ДА	1 БФ	61 армия	397 сд
041	2018-04-01	ДА	1 БФ	61 армия	38 гв. пабр
041	2018-04-01	ДА	1 БФ	61 армия	533 иптап
041	2018-04-01	ДА	1 БФ	61 армия	1282 зенап
041	2018-04-01	ДА	1 БФ	61 армия	312 гв.
041	2018-04-01	ДА	1 БФ	61 армия	1818 сап
041	2018-04-01	ДА	1 БФ	61 армия	1899 сап
041	2018-04-01	ДА	1 БФ	61 армия	38 исбр
042	2018-04-01	ДА	1 БФ	69 армия
042	2018-04-01	ДА	1 БФ	69 армия	25 ск
042	2018-04-01	ДА	1 БФ	69 армия	77 гв.
042	2018-04-01	ДА	1 БФ	69 армия	41 сд
042	2018-04-01	ДА	1 БФ	69 армия	61 ск 
042	2018-04-01	ДА	1 БФ	69 армия	134 сд
042	2018-04-01	ДА	1 БФ	69 армия	247 сд
042	2018-04-01	ДА	1 БФ	69 армия	274 сд
042	2018-04-01	ДА	1 БФ	69 армия	91 ск 
042	2018-04-01	ДА	1 БФ	69 армия	117 сд
042	2018-04-01	ДА	1 БФ	69 армия	312 сд
042	2018-04-01	ДА	1 БФ	69 армия	370 сд
042	2018-04-01	ДА	1 БФ	69 армия	12 адп 
042	2018-04-01	ДА	1 БФ	69 армия	46 лабр
042	2018-04-01	ДА	1 БФ	69 армия	32 габр
042	2018-04-01	ДА	1 БФ	69 армия	104 габр БМ
042	2018-04-01	ДА	1 БФ	69 армия	62 пабр
042	2018-04-01	ДА	1 БФ	69 армия	189 тгабр
042	2018-04-01	ДА	1 БФ	69 армия	8 иптабр
042	2018-04-01	ДА	1 БФ	69 армия	39 иптабр
042	2018-04-01	ДА	1 БФ	69 армия	256 минп
042	2018-04-01	ДА	1 БФ	69 армия	293 минп
042	2018-04-01	ДА	1 БФ	69 армия	303 гв. мп
042	2018-04-01	ДА	1 БФ	69 армия	160 гв.
042	2018-04-01	ДА	1 БФ	69 армия	166 гв.
042	2018-04-01	ДА	1 БФ	69 армия	270 гв.
042	2018-04-01	ДА	1 БФ	69 армия	31 зенад 
042	2018-04-01	ДА	1 БФ	69 армия	1376 зенап
042	2018-04-01	ДА	1 БФ	69 армия	1380 зенап
042	2018-04-01	ДА	1 БФ	69 армия	1386 зенап
042	2018-04-01	ДА	1 БФ	69 армия	1392 зенап
042	2018-04-01	ДА	1 БФ	69 армия	7 гв. ттбр
042	2018-04-01	ДА	1 БФ	69 армия	12 сабр
042	2018-04-01	ДА	1 БФ	69 армия	344 гв. тсап
042	2018-04-01	ДА	1 БФ	69 армия	1206 сап
042	2018-04-01	ДА	1 БФ	69 армия	1221 сап
042	2018-04-01	ДА	1 БФ	69 армия	37 исбр
042	2018-04-01	ДА	1 БФ	69 армия	6 ооб
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	4 гв. зенад
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	256 гв. зенап
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	257 гв. зенап
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	263 гв. зенап
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	273 гв. зенап
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	8 гв. мк 
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	19 гв. мехбр
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	20 гв. мехбр
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	21 гв. мехбр
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	48 гв. ттп
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	400 гв. сап
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	265 гв. минп
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	358 гв. зенап
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	11 гв. тк 
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	40 гв. тбр
043	2018-04-01	ДА	1 БФ	1 гвардейская танковая армия	44 гв. тбр
