001	1945-05-01	ДА
001	1945-05-01	ДА	ЛФ Курляндская группа войск
001	1945-05-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
041	1945-05-01	ДА	1 БФ	1508 сап
041	1945-05-01	ДА	1 БФ	218 минп
041	1945-05-01	ДА	1 БФ	216 зенап
041	1945-05-01	ДА	1 БФ	88 гв. ттп
041	1945-05-01	ДА	1 БФ	2 шисбр 
041	1945-05-01	ДА	1 БФ	166 инж. тп
041	1945-05-01	ДА	1 БФ	344 гв. тсап
041	1945-05-01	ДА	1 БФ	31 одн брп
041	1945-05-01	ДА	1 БФ	39 одн брп
041	1945-05-01	ДА	1 БФ	55 одн брп
041	1945-05-01	ДА	1 БФ	59 одн брп
041	1945-05-01	ДА	1 БФ	6 санап
041	1945-05-01	ДА	1 БФ	1 гв. мибр
041	1945-05-01	ДА	1 БФ	17 шисбр
041	1945-05-01	ДА	1 БФ	4 мпмп
041	1945-05-01	ДА	1 БФ	120 исб
041	1945-05-01	ДА	1 БФ	13 мпмб
041	1945-05-01	ДА	1 БФ	73 оибми
041	1945-05-01	ДА	1 БФ	29 ооб
041	1945-05-01	ДА	1 БФ	41 ооб
042	1945-05-01	ДА	1 польская армия
042	1945-05-01	ДА	1 польская армия	1 зенад
042	1945-05-01	ДА	1 польская армия	15 зенап
042	1945-05-01	ДА	1 польская армия	16 зенап
042	1945-05-01	ДА	1 польская армия	17 зенап
042	1945-05-01	ДА	1 польская армия	18 зенап
042	1945-05-01	ДА	1 польская армия	4 ттп
042	1945-05-01	ДА	1 польская армия	7 отд. садн
042	1945-05-01	ДА	1 польская армия	1 исбр
042	1945-05-01	ДА	1 польская армия	2 ооб
043	1945-05-01	ДА	Отдельные части
043	1945-05-01	ДА	Отдельные части	1 минбр
043	1945-05-01	ДА	Отдельные части	6 мпмб
043	1945-05-01	ДА	Отдельные части	31 мпмб
044	1945-05-01	ДА	1 УФ
044	1945-05-01	ДА	1 УФ	3 гвардейская армия
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	21 ск
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	58 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	253 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	389 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	76 ск 
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	127 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	287 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	120 ск 
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	106 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	197 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	329 сд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	149 cд
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	1 гв. адп 
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	3 гв. лабр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	2 гв. габр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	16 тминбр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	19 гв. мбр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	40 гв. пабр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	7 гв. иптабр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	526 минп
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	569 минп
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	21 гв. мп
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	1996 зенап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	2000 зенап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	2004 зенап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	2008 зенап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	1257 зенап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	25 тк 
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	111 тбр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	162 тбр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	175 тбр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	296 гв. лап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	1451 сап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	459 минп
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	1702 зенап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	938 сап
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	40 исбр
044	1945-05-01	ДА	1 УФ	3 гвардейская армия	53 исбр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	32 гв. ск
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	9 гв. вдд
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	97 гв. сд
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	33 гв. ск 
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	14 гв. сд
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	78 гв. сд
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	95 гв. сд
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	34 гв. ск 
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	15 гв.
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	58 гв.
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	3 адп 
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	15 лабр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1 габр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	116 тгабр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	155 пабр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1073 иптап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1075 иптап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	308 гв. мп
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1360 зенап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1366 зенап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1372 зенап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	1374 зенап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	4 гв. тк 
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	12 гв. тбр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	13 гв. тбр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	14 гв. тбр
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	29 гв. тп
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	293 гв. сап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	298 гв. сап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	264 минп
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	120 гв. зенап
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	39 отп
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	226 отп
045	1945-05-01	ДА	1 УФ	5 гвардейская армия	55 исбр
046	1945-05-01	ДА	1 УФ	6 армия
046	1945-05-01	ДА	1 УФ	6 армия	22 ск
046	1945-05-01	ДА	1 УФ	6 армия	112 сд
046	1945-05-01	ДА	1 УФ	6 армия	135 сд
046	1945-05-01	ДА	1 УФ	6 армия	181 сд
046	1945-05-01	ДА	1 УФ	6 армия	273 сд
046	1945-05-01	ДА	1 УФ	6 армия	74 ск 
046	1945-05-01	ДА	1 УФ	6 армия	218 сд
046	1945-05-01	ДА	1 УФ	6 армия	309 сд
046	1945-05-01	ДА	1 УФ	6 армия	359 сд
046	1945-05-01	ДА	1 УФ	6 армия	77 УР
046	1945-05-01	ДА	1 УФ	6 армия	159 пабр
046	1945-05-01	ДА	1 УФ	6 армия	164 габр БМ
046	1945-05-01	ДА	1 УФ	6 армия	40 оадн ОМ
046	1945-05-01	ДА	1 УФ	6 армия	315 оадн ОМ
046	1945-05-01	ДА	1 УФ	6 армия	1248 иптап
046	1945-05-01	ДА	1 УФ	6 армия	3 гв. мд 
046	1945-05-01	ДА	1 УФ	6 армия	18 гв. мбр
046	1945-05-01	ДА	1 УФ	6 армия	23 гв. мп
046	1945-05-01	ДА	1 УФ	6 армия	222 отп
046	1945-05-01	ДА	1 УФ	6 армия	62 исбр
046	1945-05-01	ДА	1 УФ	6 армия	240 исб
046	1945-05-01	ДА	1 УФ	6 армия	22 ооб
046	1945-05-01	ДА	1 УФ	6 армия	25 ооб
046	1945-05-01	ДА	1 УФ	6 армия	46 ооб
046	1945-05-01	ДА	1 УФ	6 армия	47 ооб
047	1945-05-01	ДА	1 УФ	13 армия
047	1945-05-01	ДА	1 УФ	13 армия	24 ск
047	1945-05-01	ДА	1 УФ	13 армия	117 гв.
047	1945-05-01	ДА	1 УФ	13 армия	395 сд
047	1945-05-01	ДА	1 УФ	13 армия	27 ск 
047	1945-05-01	ДА	1 УФ	13 армия	6 гв. сд
047	1945-05-01	ДА	1 УФ	13 армия	121 гв. сд
047	1945-05-01	ДА	1 УФ	13 армия	102 ск 
047	1945-05-01	ДА	1 УФ	13 армия	147 сд
047	1945-05-01	ДА	1 УФ	13 армия	172 сд
047	1945-05-01	ДА	1 УФ	13 армия	17 ад 
047	1945-05-01	ДА	1 УФ	13 армия	37 лабр
047	1945-05-01	ДА	1 УФ	13 армия	50 габр
047	1945-05-01	ДА	1 УФ	13 армия	108 габр БМ
047	1945-05-01	ДА	1 УФ	13 армия	39 гв. пабр
047	1945-05-01	ДА	1 УФ	13 армия	26 иптабр
047	1945-05-01	ДА	1 УФ	13 армия	1076 иптап
047	1945-05-01	ДА	1 УФ	13 армия	128 минп
047	1945-05-01	ДА	1 УФ	13 армия	323 гв. мп
047	1945-05-01	ДА	1 УФ	13 армия	802 зенап
047	1945-05-01	ДА	1 УФ	13 армия	975 зенап
047	1945-05-01	ДА	1 УФ	13 армия	984 зенап
047	1945-05-01	ДА	1 УФ	13 армия	994 зенап
047	1945-05-01	ДА	1 УФ	13 армия	88 отп
047	1945-05-01	ДА	1 УФ	13 армия	372 гв.
047	1945-05-01	ДА	1 УФ	13 армия	1228 сап
047	1945-05-01	ДА	1 УФ	13 армия	19 исбр
048	1945-05-01	ДА	1 УФ	21 армия
048	1945-05-01	ДА	1 УФ	21 армия	55 ск
048	1945-05-01	ДА	1 УФ	21 армия	225 сд
048	1945-05-01	ДА	1 УФ	21 армия	285 сд
048	1945-05-01	ДА	1 УФ	21 армия	117 ск 
048	1945-05-01	ДА	1 УФ	21 армия	72 сд
048	1945-05-01	ДА	1 УФ	21 армия	120 сд
048	1945-05-01	ДА	1 УФ	21 армия	125 сд
048	1945-05-01	ДА	1 УФ	21 армия	118 ск 
048	1945-05-01	ДА	1 УФ	21 армия	128 сд
048	1945-05-01	ДА	1 УФ	21 армия	282 сд
048	1945-05-01	ДА	1 УФ	21 армия	291 сд
048	1945-05-01	ДА	1 УФ	21 армия	34 гв. пабр
048	1945-05-01	ДА	1 УФ	21 армия	37 иптабр
048	1945-05-01	ДА	1 УФ	21 армия	104 минп
048	1945-05-01	ДА	1 УФ	21 армия	37 зенад 
048	1945-05-01	ДА	1 УФ	21 армия	1400 зенап
048	1945-05-01	ДА	1 УФ	21 армия	1404 зенап
048	1945-05-01	ДА	1 УФ	21 армия	1408 зенап
048	1945-05-01	ДА	1 УФ	21 армия	1412 зенап
048	1945-05-01	ДА	1 УФ	21 армия	26 гв. ттп
048	1945-05-01	ДА	1 УФ	21 армия	1238 сап
048	1945-05-01	ДА	1 УФ	21 армия	1403 сап
048	1945-05-01	ДА	1 УФ	21 армия	42 мибр
049	1945-05-01	ДА	1 УФ	28 армия
049	1945-05-01	ДА	1 УФ	28 армия	3 гв. ск
049	1945-05-01	ДА	1 УФ	28 армия	50 гв. сд
049	1945-05-01	ДА	1 УФ	28 армия	54 гв. сд
049	1945-05-01	ДА	1 УФ	28 армия	96 гв. сд
049	1945-05-01	ДА	1 УФ	28 армия	20 ск 
049	1945-05-01	ДА	1 УФ	28 армия	48 гв.
049	1945-05-01	ДА	1 УФ	28 армия	55 гв.
049	1945-05-01	ДА	1 УФ	28 армия	128 ск 
049	1945-05-01	ДА	1 УФ	28 армия	61 сд
049	1945-05-01	ДА	1 УФ	28 армия	130 сд
049	1945-05-01	ДА	1 УФ	28 армия	152 сд
049	1945-05-01	ДА	1 УФ	28 армия	25 адп 
049	1945-05-01	ДА	1 УФ	28 армия	175 лабр
049	1945-05-01	ДА	1 УФ	28 армия	181 тгабр
049	1945-05-01	ДА	1 УФ	28 армия	39 минбр
049	1945-05-01	ДА	1 УФ	28 армия	3 гв. мбр БМ
049	1945-05-01	ДА	1 УФ	28 армия	8 гв. иптабр
049	1945-05-01	ДА	1 УФ	28 армия	133 гв. минп
049	1945-05-01	ДА	1 УФ	28 армия	36 исбр
050	1945-05-01	ДА	1 УФ	31 армия
050	1945-05-01	ДА	1 УФ	31 армия	36 ск
050	1945-05-01	ДА	1 УФ	31 армия	173 сд
050	1945-05-01	ДА	1 УФ	31 армия	176 сд
050	1945-05-01	ДА	1 УФ	31 армия	352 сд
050	1945-05-01	ДА	1 УФ	31 армия	44 ск 
050	1945-05-01	ДА	1 УФ	31 армия	62 сд
050	1945-05-01	ДА	1 УФ	31 армия	174 сд
050	1945-05-01	ДА	1 УФ	31 армия	220 сд
050	1945-05-01	ДА	1 УФ	31 армия	71 ск 
050	1945-05-01	ДА	1 УФ	31 армия	54 сд
050	1945-05-01	ДА	1 УФ	31 армия	88 сд
050	1945-05-01	ДА	1 УФ	31 армия	331 сд
050	1945-05-01	ДА	1 УФ	31 армия	140 пабр
050	1945-05-01	ДА	1 УФ	31 армия	357 гв.
050	1945-05-01	ДА	1 УФ	31 армия	549 минп
050	1945-05-01	ДА	1 УФ	31 армия	926 сап
050	1945-05-01	ДА	1 УФ	31 армия	959 сап
050	1945-05-01	ДА	1 УФ	31 армия	31 исбр
051	1945-05-01	ДА	1 УФ	52 армия
051	1945-05-01	ДА	1 УФ	52 армия	48 ск
051	1945-05-01	ДА	1 УФ	52 армия	116 сд
051	1945-05-01	ДА	1 УФ	52 армия	214 сд
051	1945-05-01	ДА	1 УФ	52 армия	294 сд
051	1945-05-01	ДА	1 УФ	52 армия	73 ск 
051	1945-05-01	ДА	1 УФ	52 армия	50 сд
051	1945-05-01	ДА	1 УФ	52 армия	111 сд
051	1945-05-01	ДА	1 УФ	52 армия	213 сд
051	1945-05-01	ДА	1 УФ	52 армия	78 ск 
051	1945-05-01	ДА	1 УФ	52 армия	31 сд
051	1945-05-01	ДА	1 УФ	52 армия	373 сд
051	1945-05-01	ДА	1 УФ	52 армия	254 сд3
051	1945-05-01	ДА	1 УФ	52 армия	145 пабр
051	1945-05-01	ДА	1 УФ	52 армия	11 гв. иптабр
051	1945-05-01	ДА	1 УФ	52 армия	640 иптап
051	1945-05-01	ДА	1 УФ	52 армия	1322 иптап
051	1945-05-01	ДА	1 УФ	52 армия	1593 иптап
051	1945-05-01	ДА	1 УФ	52 армия	490 минп
051	1945-05-01	ДА	1 УФ	52 армия	497 минп
051	1945-05-01	ДА	1 УФ	52 армия	21 зенад 
051	1945-05-01	ДА	1 УФ	52 армия	1044 зенап
051	1945-05-01	ДА	1 УФ	52 армия	1334 зенап
051	1945-05-01	ДА	1 УФ	52 армия	1340 зенап
051	1945-05-01	ДА	1 УФ	52 армия	1346 зенап
051	1945-05-01	ДА	1 УФ	52 армия	8 сабр
051	1945-05-01	ДА	1 УФ	52 армия	1198 сап
051	1945-05-01	ДА	1 УФ	52 армия	58 исбр
052	1945-05-01	ДА	1 УФ	59 армия
052	1945-05-01	ДА	1 УФ	59 армия	43 ск
052	1945-05-01	ДА	1 УФ	59 армия	13 сд
052	1945-05-01	ДА	1 УФ	59 армия	80 сд
052	1945-05-01	ДА	1 УФ	59 армия	314 сд
052	1945-05-01	ДА	1 УФ	59 армия	93 ск 
052	1945-05-01	ДА	1 УФ	59 армия	239 сд
052	1945-05-01	ДА	1 УФ	59 армия	391 сд
052	1945-05-01	ДА	1 УФ	59 армия	115 ск 
052	1945-05-01	ДА	1 УФ	59 армия	92 сд
052	1945-05-01	ДА	1 УФ	59 армия	245 сд
052	1945-05-01	ДА	1 УФ	59 армия	286 сд
052	1945-05-01	ДА	1 УФ	59 армия	127 пабр
052	1945-05-01	ДА	1 УФ	59 армия	53 иптабр
052	1945-05-01	ДА	1 УФ	59 армия	127 минп
052	1945-05-01	ДА	1 УФ	59 армия	1470 зенап
052	1945-05-01	ДА	1 УФ	59 армия	59 отп
052	1945-05-01	ДА	1 УФ	59 армия	952 сап
052	1945-05-01	ДА	1 УФ	59 армия	22 исбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	6 гв. тк
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	51 гв. тбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	52 гв. тбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	53 гв. тбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	1645 лап
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	1893 сап
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	1894 сап
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	272 гв. минп
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	286 гв. зенап
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	7 гв. тк 
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	54 гв. тбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	55 гв. тбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	56 гв. тбр
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	408 лап
053	1945-05-01	ДА	1 УФ	3 гвардейская танковая армия	702 сап
