001	1944-12-01	ДА
001	1944-12-01	ДА	ЛФ
001	1944-12-01	ДА	ЛФ	8 армия
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	48 гв. тп
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	400 гв. сап
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	265 гв. минп
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	358 гв. зенап
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	11 гв. отп
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	6 мцп
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	191 гв. оапс
044	1944-12-01	ДА	1 БФ	1 гвардейская танковая армия	17 мибр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	1 мк
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	19 мехбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	35 мехбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	37 мехбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	347 гв. тсап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	1822 сап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	294 минп
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	1382 зенап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	9 гв. тк 
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	47 гв. тбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	50 гв. тбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	65 гв. тбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	6 гв. тп
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	17 гв. мцб
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	1219 сап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	234 минп
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	66 гв. зенап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	9 тк 
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	23 тбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	95 тбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	108 тбр
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	36 гв. тп
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	1508 сап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	868 лап
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	286 гв. мдн
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	87 мцб
045	1944-12-01	ДА	1 БФ	2 гвардейская танковая армия	18 мибр
046	1944-12-01	ДА	1 БФ	16 воздушная армия
046	1944-12-01	ДА	1 БФ	16 воздушная армия	3 бак
046	1944-12-01	ДА	1 БФ	16 воздушная армия	241 бад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	301 бад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	6 шак 
046	1944-12-01	ДА	1 БФ	16 воздушная армия	197 шад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	198 шад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	9 шак 
046	1944-12-01	ДА	1 БФ	16 воздушная армия	9 гв.
046	1944-12-01	ДА	1 БФ	16 воздушная армия	3 иак 
046	1944-12-01	ДА	1 БФ	16 воздушная армия	265 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	278 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	6 иак 
046	1944-12-01	ДА	1 БФ	16 воздушная армия	234 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	273 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	13 иак 
046	1944-12-01	ДА	1 БФ	16 воздушная армия	193 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	283 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	2 гв. шад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	11 гв. шад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	282 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	286 иад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	242 нбад
046	1944-12-01	ДА	1 БФ	16 воздушная армия	16 рап
046	1944-12-01	ДА	1 БФ	16 воздушная армия	72 рап
046	1944-12-01	ДА	1 БФ	16 воздушная армия	6 санап
046	1944-12-01	ДА	1 БФ	16 воздушная армия	62 гв. ап ГВФ
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	1 зенад
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	15 зенап
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	16 зенап
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	17 зенап
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	18 зенап
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	1 тбр
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	13 сап
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	1 исбр
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	2 исбр
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	6 пмб
047	1944-12-01	ДА	1 БФ	1 армия Войска Польского	2 ооб
048	1944-12-01	ДА	1 БФ	2 гв. кк
048	1944-12-01	ДА	1 БФ	3 гв. кд
048	1944-12-01	ДА	1 БФ	4 гв. кд
048	1944-12-01	ДА	1 БФ	17 гв. кд
048	1944-12-01	ДА	1 БФ	184 тп
048	1944-12-01	ДА	1 БФ	189 тп
048	1944-12-01	ДА	1 БФ	149 гв. иптап
048	1944-12-01	ДА	1 БФ	10 гв. мп
048	1944-12-01	ДА	1 БФ	1730 зенап
048	1944-12-01	ДА	1 БФ	7 гв. кк 
048	1944-12-01	ДА	1 БФ	14 гв. кд
048	1944-12-01	ДА	1 БФ	15 гв. кд
048	1944-12-01	ДА	1 БФ	16 гв. кд
048	1944-12-01	ДА	1 БФ	57 тп
048	1944-12-01	ДА	1 БФ	114 тп
048	1944-12-01	ДА	1 БФ	145 гв. иптап
048	1944-12-01	ДА	1 БФ	7 гв. мп
048	1944-12-01	ДА	1 БФ	1733 зенап
048	1944-12-01	ДА	1 БФ	119 УР
048	1944-12-01	ДА	1 БФ	4 акп
048	1944-12-01	ДА	1 БФ	24 пабр
048	1944-12-01	ДА	1 БФ	86 тгабр
048	1944-12-01	ДА	1 БФ	22 адп 
048	1944-12-01	ДА	1 БФ	97 тгабр
048	1944-12-01	ДА	1 БФ	5 гв. мд 
048	1944-12-01	ДА	1 БФ	16 гв. мбр
048	1944-12-01	ДА	1 БФ	22 гв. мбр
048	1944-12-01	ДА	1 БФ	23 гв. мбр
048	1944-12-01	ДА	1 БФ	4 кабр
048	1944-12-01	ДА	1 БФ	104 габр БМ
048	1944-12-01	ДА	1 БФ	3 гв.
048	1944-12-01	ДА	1 БФ	40 иптабр
048	1944-12-01	ДА	1 БФ	6 тминбр
048	1944-12-01	ДА	1 БФ	94 гв. мп
048	1944-12-01	ДА	1 БФ	311 гв. мп
048	1944-12-01	ДА	1 БФ	6 овпдаан
048	1944-12-01	ДА	1 БФ	302 гв. зенап
048	1944-12-01	ДА	1 БФ	303 гв. зенап
048	1944-12-01	ДА	1 БФ	304 гв. зенап
048	1944-12-01	ДА	1 БФ	306 гв. зенап
048	1944-12-01	ДА	1 БФ	24 зенад 
048	1944-12-01	ДА	1 БФ	1045 зенап
048	1944-12-01	ДА	1 БФ	1337 зенап
048	1944-12-01	ДА	1 БФ	1343 зенап
048	1944-12-01	ДА	1 БФ	1349 зенап
048	1944-12-01	ДА	1 БФ	221 гв.
048	1944-12-01	ДА	1 БФ	1596 зенап 
048	1944-12-01	ДА	1 БФ	13 гв.
048	1944-12-01	ДА	1 БФ	27 озадн
048	1944-12-01	ДА	1 БФ	30 озадн
048	1944-12-01	ДА	1 БФ	31 озадн
048	1944-12-01	ДА	1 БФ	179 озадн
048	1944-12-01	ДА	1 БФ	615 озадн
048	1944-12-01	ДА	1 БФ	11 гв. тбр
048	1944-12-01	ДА	1 БФ	59 одн брп
048	1944-12-01	ДА	1 БФ	93 крап 
048	1944-12-01	ДА	1 БФ	1 гв. мибр
048	1944-12-01	ДА	1 БФ	35 исбр
048	1944-12-01	ДА	1 БФ	1 пмп
048	1944-12-01	ДА	1 БФ	4 пмп
048	1944-12-01	ДА	1 БФ	73 оиб
048	1944-12-01	ДА	1 БФ	53 пмб
048	1944-12-01	ДА	1 БФ	85 пмб
048	1944-12-01	ДА	1 БФ	131 пмб
049	1944-12-01	ДА	1 УФ
049	1944-12-01	ДА	1 УФ	3 гвардейская армия
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	21 ск
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	253 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	273 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	329 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	22 ск 
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	58 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	218 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	389 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	76 ск 
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	127 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	287 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	359 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	120 ск 
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	106 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	149 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	197 сд
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	13 адп 
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	42 лабр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	88 тгабр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	91 тгабр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	17 минбр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	40 гв. пабр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	179 иптап
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	563 иптап
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	569 минп
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	21 гв. мп
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	1996 зенап
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	2000 зенап
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	2004 зенап
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	2008 зенап
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	150 тбр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	40 исбр
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	22 ооб
049	1944-12-01	ДА	1 УФ	3 гвардейская армия	25 ооб
050	1944-12-01	ДА	1 УФ	5 гвардейская армия
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	32 гв. ск
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	13 гв. сд
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	95 гв. сд
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	97 гв. сд
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	33 гв. ск 
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	9 гв. вдд
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	78 гв. сд
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	34 гв. ск 
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	15 гв.
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	58 гв.
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	3 адп 
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	15 лабр
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1 габр
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	7 минбр
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	155 пабр
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1073 иптап
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1075 иптап
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	308 гв. мп
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1360 зенап
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1366 зенап
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1372 зенап
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	1374 зенап
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	39 отп
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	226 отп
050	1944-12-01	ДА	1 УФ	5 гвардейская армия	55 исбр
051	1944-12-01	ДА	1 УФ	13 армия
051	1944-12-01	ДА	1 УФ	13 армия	24 ск
051	1944-12-01	ДА	1 УФ	13 армия	117 гв.
051	1944-12-01	ДА	1 УФ	13 армия	27 ск 
051	1944-12-01	ДА	1 УФ	13 армия	6 гв.
051	1944-12-01	ДА	1 УФ	13 армия	280 сд
051	1944-12-01	ДА	1 УФ	13 армия	74 ск 
051	1944-12-01	ДА	1 УФ	13 армия	147 сд
051	1944-12-01	ДА	1 УФ	13 армия	350 сд
051	1944-12-01	ДА	1 УФ	13 армия	395 сд
051	1944-12-01	ДА	1 УФ	13 армия	102 ск 
051	1944-12-01	ДА	1 УФ	13 армия	121 гв.
051	1944-12-01	ДА	1 УФ	13 армия	309 сд
051	1944-12-01	ДА	1 УФ	13 армия	1 гв. адп 
051	1944-12-01	ДА	1 УФ	13 армия	3 гв. лабр
051	1944-12-01	ДА	1 УФ	13 армия	2 гв. габр
051	1944-12-01	ДА	1 УФ	13 армия	39 гв. пабр
051	1944-12-01	ДА	1 УФ	13 армия	9 гв.
051	1944-12-01	ДА	1 УФ	13 армия	493 иптап
051	1944-12-01	ДА	1 УФ	13 армия	640 иптап
051	1944-12-01	ДА	1 УФ	13 армия	1076 иптап
051	1944-12-01	ДА	1 УФ	13 армия	1644 иптап
051	1944-12-01	ДА	1 УФ	13 армия	476 минп
051	1944-12-01	ДА	1 УФ	13 армия	497 минп
051	1944-12-01	ДА	1 УФ	13 армия	36 гв. мп
051	1944-12-01	ДА	1 УФ	13 армия	65 гв. мп
051	1944-12-01	ДА	1 УФ	13 армия	323 гв. мп
051	1944-12-01	ДА	1 УФ	13 армия	802 зенап
051	1944-12-01	ДА	1 УФ	13 армия	975 зенап
051	1944-12-01	ДА	1 УФ	13 армия	984 зенап
051	1944-12-01	ДА	1 УФ	13 армия	994 зенап
051	1944-12-01	ДА	1 УФ	13 армия	327 гв. тсап
051	1944-12-01	ДА	1 УФ	13 армия	19 исбр
051	1944-12-01	ДА	1 УФ	13 армия	2 ооб
052	1944-12-01	ДА	1 УФ	52 армия
052	1944-12-01	ДА	1 УФ	52 армия	48 ск
052	1944-12-01	ДА	1 УФ	52 армия	50 сд
052	1944-12-01	ДА	1 УФ	52 армия	111 сд
052	1944-12-01	ДА	1 УФ	52 армия	213 сд
052	1944-12-01	ДА	1 УФ	52 армия	73 ск 
052	1944-12-01	ДА	1 УФ	52 армия	116 сд
052	1944-12-01	ДА	1 УФ	52 армия	254 сд
052	1944-12-01	ДА	1 УФ	52 армия	294 сд
052	1944-12-01	ДА	1 УФ	52 армия	78 ск 
052	1944-12-01	ДА	1 УФ	52 армия	31 сд
052	1944-12-01	ДА	1 УФ	52 армия	214 сд
052	1944-12-01	ДА	1 УФ	52 армия	373 сд
052	1944-12-01	ДА	1 УФ	52 армия	145 пабр
052	1944-12-01	ДА	1 УФ	52 армия	490 минп
052	1944-12-01	ДА	1 УФ	52 армия	1044 зенап
052	1944-12-01	ДА	1 УФ	52 армия	1334 зенап
052	1944-12-01	ДА	1 УФ	52 армия	1340 зенап
052	1944-12-01	ДА	1 УФ	52 армия	1346 зенап
052	1944-12-01	ДА	1 УФ	52 армия	124 отп
052	1944-12-01	ДА	1 УФ	52 армия	222 отп
052	1944-12-01	ДА	1 УФ	52 армия	58 исбр
053	1944-12-01	ДА	1 УФ	60 армия
053	1944-12-01	ДА	1 УФ	60 армия	15 ск
053	1944-12-01	ДА	1 УФ	60 армия	9 пластунская
053	1944-12-01	ДА	1 УФ	60 армия	336 сд
053	1944-12-01	ДА	1 УФ	60 армия	28 ск 
053	1944-12-01	ДА	1 УФ	60 армия	148 сд
053	1944-12-01	ДА	1 УФ	60 армия	302 сд
053	1944-12-01	ДА	1 УФ	60 армия	322 сд
053	1944-12-01	ДА	1 УФ	60 армия	106 ск 
053	1944-12-01	ДА	1 УФ	60 армия	100 сд
053	1944-12-01	ДА	1 УФ	60 армия	246 сд
053	1944-12-01	ДА	1 УФ	60 армия	304 сд
053	1944-12-01	ДА	1 УФ	60 армия	33 пабр
053	1944-12-01	ДА	1 УФ	60 армия	645 иптап
053	1944-12-01	ДА	1 УФ	60 армия	1178 иптап
053	1944-12-01	ДА	1 УФ	60 армия	1593 иптап
053	1944-12-01	ДА	1 УФ	60 армия	98 гв. мп
053	1944-12-01	ДА	1 УФ	60 армия	1064 зенап
053	1944-12-01	ДА	1 УФ	60 армия	1336 зенап
053	1944-12-01	ДА	1 УФ	60 армия	1342 зенап
053	1944-12-01	ДА	1 УФ	60 армия	1348 зенап
053	1944-12-01	ДА	1 УФ	60 армия	59 отп
053	1944-12-01	ДА	1 УФ	60 армия	37 одн брп
053	1944-12-01	ДА	1 УФ	60 армия	59 исбр
053	1944-12-01	ДА	1 УФ	60 армия	1 ооб
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	6 гв. тк
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	51 гв. тбр
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	52 гв. тбр
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	53 гв. тбр
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	385 гв. тсап
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	1894 сап
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	1645 лап
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	439 гв. мдн
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	7 гв. тк 
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	54 гв. тбр
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	55 гв. тбр
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	56 гв. тбр
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	384 гв. тсап
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	1419 сап
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	408 иптап
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	440 гв. мдн
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	9 мк 
054	1944-12-01	ДА	1 УФ	3 гвардейская танковая армия	69 мехбр
